timestamps,Model Root/PumpFlow/Value
1058.3593741,0.0
1061.4218368,0.0
1064.4861162,0.0
1067.5493983000001,0.0
1070.6138142,0.0
1073.6762876,0.0
1076.7354244,0.0
1079.7957169000001,0.0
1082.8619401,0.0
1085.9222258,0.0
1088.9838302,0.0
1092.0500389000001,0.0
1095.1090773,0.0
1098.1777467,0.0
1101.2441498,0.0
1104.297436,0.0
1107.3638353000001,0.0
1110.4276365,0.0
1113.4840199,0.0
1116.5475745,0.0
1119.6117137,0.0
1122.6725654,0.0
1125.7403725,0.0
1128.7996448000001,0.0
1131.86058,0.0
1134.9308166,0.0
1137.9922548,0.0
1141.0486534,0.0
1144.1138713,0.0
1147.1739239,0.0
1150.2349613000001,0.0
1153.2978995,0.0
1156.3617603,0.0
1159.4217995,0.0
1162.483748,0.0
1165.5495718,0.0
1168.6083524,0.0
1171.6718891,0.0
1174.7365406000001,0.0
1177.7969046,0.0
1180.8641505,0.0
1183.9244207,0.0
1186.9844834,0.0
1190.0481468,0.0
1193.1131568,0.0
1196.191805,0.0
1199.2481676,0.0
1202.3132645,0.0
1205.3774760000001,0.0
1208.4404401,0.0
1211.5007178,0.0
1214.5665787,0.0
1217.6288707,0.0
1220.6869483,0.0
1223.75102,0.0
1226.8157583,0.0
1229.876336,0.0
1232.9392243,0.0
1236.0148285,0.0
1239.0830072,0.0
1242.1570928,0.0
1245.2382489,0.0
1248.2949985,0.0
1251.3628322,0.0
1254.4273757,0.0
1257.4846804000001,0.0
1260.5538707,0.0
1263.6113489,0.0
1266.6747435,0.0
1269.7348006999998,0.0
1272.8315412,0.0
1275.8901055,0.0
1278.4691108999998,0.0
1281.4860950999998,0.0
1282.9311587999998,10.0
1285.9671225,10.0
1287.0771221000002,0.0
1288.7721244000002,0.0
1291.8742736000002,0.0
